3791,1987.00,21.00,75.00,"Aris adsc",94.00
3792,1987.00,21.00,77.00,"Aris adsc",81.00
3802,1987.00,22.00,53.00,"Aris adsc",1.00
3804,1987.00,22.00,57.00,"Aris adsc",1.00
3811,1987.00,23.00,15.00,"Aris adsc",3.00
3812,1987.00,23.00,17.00,"Aris adsc",14.00
3814,1987.00,23.00,33.00,"Aris adsc",1.00
3815,1987.00,23.00,35.00,"Aris adsc",4.00
3816,1987.00,23.00,37.00,"Aris adsc",18.00
3818,1987.00,23.00,53.00,"Aris adsc",21.00
3819,1987.00,23.00,55.00,"Aris adsc",11.00
3820,1987.00,23.00,57.00,"Aris adsc",4.00
3821,1987.00,23.00,71.00,"Aris adsc",8.00
3822,1987.00,23.00,73.00,"Aris adsc",6.00
3823,1987.00,23.00,75.00,"Aris adsc",24.00
3879,1988.00,3.00,35.00,"Aris adsc",1.00
3880,1988.00,3.00,37.00,"Aris adsc",1.00
3881,1988.00,3.00,51.00,"Aris adsc",6.00
3882,1988.00,3.00,53.00,"Aris adsc",3.00
3883,1988.00,3.00,55.00,"Aris adsc",16.00
3884,1988.00,3.00,57.00,"Aris adsc",1.00
3885,1988.00,3.00,71.00,"Aris adsc",1.00
3891,1988.00,4.00,15.00,"Aris adsc",2.00
3892,1988.00,4.00,17.00,"Aris adsc",7.00
3894,1988.00,4.00,33.00,"Aris adsc",1.00
3906,1988.00,5.00,13.00,"Aris adsc",4.00
3943,1988.00,7.00,35.00,"Aris adsc",4.00
3947,1988.00,7.00,55.00,"Aris adsc",4.00
3950,1988.00,7.00,73.00,"Aris adsc",1.00
3954,1988.00,8.00,13.00,"Aris adsc",7.00
3958,1988.00,8.00,33.00,"Aris adsc",1.00
3980,1988.00,9.00,57.00,"Aris adsc",1.00
3988,1988.00,10.00,17.00,"Aris adsc",4.00
3989,1988.00,10.00,31.00,"Aris adsc",1.00
3990,1988.00,10.00,33.00,"Aris adsc",1.00
3991,1988.00,10.00,35.00,"Aris adsc",20.00
3992,1988.00,10.00,37.00,"Aris adsc",83.00
3993,1988.00,10.00,51.00,"Aris adsc",3.00
3994,1988.00,10.00,53.00,"Aris adsc",8.00
3995,1988.00,10.00,55.00,"Aris adsc",14.00
3996,1988.00,10.00,57.00,"Aris adsc",12.00
4003,1988.00,11.00,15.00,"Aris adsc",2.00
4018,1988.00,12.00,13.00,"Aris adsc",4.00
4048,1988.00,13.00,77.00,"Aris adsc",1.00
4051,1988.00,14.00,15.00,"Aris adsc",1.00
4052,1988.00,14.00,17.00,"Aris adsc",3.00
4056,1988.00,14.00,37.00,"Aris adsc",1.00
4082,1988.00,16.00,13.00,"Aris adsc",7.00
4083,1988.00,16.00,15.00,"Aris adsc",10.00
4084,1988.00,16.00,17.00,"Aris adsc",10.00
4085,1988.00,16.00,31.00,"Aris adsc",6.00
4086,1988.00,16.00,33.00,"Aris adsc",17.00
4087,1988.00,16.00,35.00,"Aris adsc",20.00
4088,1988.00,16.00,37.00,"Aris adsc",24.00
4089,1988.00,16.00,51.00,"Aris adsc",4.00
4090,1988.00,16.00,53.00,"Aris adsc",53.00
4092,1988.00,16.00,57.00,"Aris adsc",1.00
4095,1988.00,16.00,75.00,"Aris adsc",2.00
4097,1988.00,17.00,11.00,"Aris adsc",1.00
4098,1988.00,17.00,13.00,"Aris adsc",4.00
4099,1988.00,17.00,15.00,"Aris adsc",9.00
4100,1988.00,17.00,17.00,"Aris adsc",2.00
4102,1988.00,17.00,33.00,"Aris adsc",1.00
4103,1988.00,17.00,35.00,"Aris adsc",3.00
4130,1988.00,19.00,13.00,"Aris adsc",6.00
4131,1988.00,19.00,15.00,"Aris adsc",2.00
4132,1988.00,19.00,17.00,"Aris adsc",2.00
4135,1988.00,19.00,35.00,"Aris adsc",1.00
4144,1988.00,19.00,77.00,"Aris adsc",5.00
4147,1988.00,20.00,15.00,"Aris adsc",1.00
4155,1988.00,20.00,55.00,"Aris adsc",1.00
4162,1988.00,21.00,13.00,"Aris adsc",2.00
4163,1988.00,21.00,15.00,"Aris adsc",4.00
4164,1988.00,21.00,17.00,"Aris adsc",17.00
4165,1988.00,21.00,31.00,"Aris adsc",103.00
4166,1988.00,21.00,33.00,"Aris adsc",4.00
4167,1988.00,21.00,35.00,"Aris adsc",1.00
4168,1988.00,21.00,37.00,"Aris adsc",9.00
4169,1988.00,21.00,51.00,"Aris adsc",33.00
4170,1988.00,21.00,53.00,"Aris adsc",9.00
4171,1988.00,21.00,55.00,"Aris adsc",39.00
4172,1988.00,21.00,57.00,"Aris adsc",59.00
4173,1988.00,21.00,71.00,"Aris adsc",2.00
4174,1988.00,21.00,73.00,"Aris adsc",3.00
4175,1988.00,21.00,75.00,"Aris adsc",24.00
4176,1988.00,21.00,77.00,"Aris adsc",24.00
4178,1988.00,22.00,13.00,"Aris adsc",2.00
4186,1988.00,22.00,53.00,"Aris adsc",1.00
4188,1988.00,22.00,57.00,"Aris adsc",3.00
4195,1988.00,23.00,15.00,"Aris adsc",5.00
4196,1988.00,23.00,17.00,"Aris adsc",6.00
4199,1988.00,23.00,35.00,"Aris adsc",4.00
4200,1988.00,23.00,37.00,"Aris adsc",4.00
4202,1988.00,23.00,53.00,"Aris adsc",2.00
4203,1988.00,23.00,55.00,"Aris adsc",2.00
4204,1988.00,23.00,57.00,"Aris adsc",2.00
4205,1988.00,23.00,71.00,"Aris adsc",2.00
4206,1988.00,23.00,73.00,"Aris adsc",6.00
4207,1988.00,23.00,75.00,"Aris adsc",18.00
4223,1988.00,24.00,75.00,"Aris adsc",1.00
4236,1978.00,1.00,57.00,"Bail mult",2.00
4248,1978.00,2.00,37.00,"Bail mult",1.00
4297,1978.00,5.00,51.00,"Bail mult",1.00
4300,1978.00,5.00,57.00,"Bail mult",3.00
4302,1978.00,5.00,73.00,"Bail mult",1.00
4303,1978.00,5.00,75.00,"Bail mult",5.00
4319,1978.00,6.00,75.00,"Bail mult",2.00
4332,1978.00,7.00,57.00,"Bail mult",3.00
4334,1978.00,7.00,73.00,"Bail mult",2.00
4355,1978.00,9.00,15.00,"Bail mult",1.00
4382,1978.00,10.00,73.00,"Bail mult",3.00
4409,1978.00,12.00,51.00,"Bail mult",2.00
4414,1978.00,12.00,73.00,"Bail mult",2.00
4415,1978.00,12.00,75.00,"Bail mult",3.00
4428,1978.00,13.00,57.00,"Bail mult",2.00
4435,1978.00,14.00,15.00,"Bail mult",2.00
4462,1978.00,15.00,73.00,"Bail mult",1.00
4466,1978.00,16.00,13.00,"Bail mult",1.00
4467,1978.00,16.00,15.00,"Bail mult",1.00
4472,1978.00,16.00,37.00,"Bail mult",4.00
4482,1978.00,17.00,13.00,"Bail mult",3.00
4510,1978.00,18.00,73.00,"Bail mult",1.00
4517,1978.00,19.00,31.00,"Bail mult",1.00
4521,1978.00,19.00,51.00,"Bail mult",3.00
4565,1978.00,22.00,31.00,"Bail mult",3.00
4617,1979.00,1.00,51.00,"Bail mult",1.00
4620,1979.00,1.00,57.00,"Bail mult",5.00
4623,1979.00,1.00,75.00,"Bail mult",2.00
4627,1979.00,2.00,15.00,"Bail mult",10.00
4636,1979.00,2.00,57.00,"Bail mult",3.00
4643,1979.00,3.00,15.00,"Bail mult",3.00
4649,1979.00,3.00,51.00,"Bail mult",2.00
4652,1979.00,3.00,57.00,"Bail mult",3.00
4654,1979.00,3.00,73.00,"Bail mult",3.00
4655,1979.00,3.00,75.00,"Bail mult",1.00
4658,1979.00,4.00,13.00,"Bail mult",1.00
4659,1979.00,4.00,15.00,"Bail mult",5.00
4661,1979.00,4.00,31.00,"Bail mult",1.00
4665,1979.00,4.00,51.00,"Bail mult",8.00
4668,1979.00,4.00,57.00,"Bail mult",3.00
4674,1979.00,5.00,13.00,"Bail mult",2.00
4677,1979.00,5.00,31.00,"Bail mult",4.00
4680,1979.00,5.00,37.00,"Bail mult",3.00
4684,1979.00,5.00,57.00,"Bail mult",6.00
4686,1979.00,5.00,73.00,"Bail mult",2.00
4690,1979.00,6.00,13.00,"Bail mult",2.00
4697,1979.00,6.00,51.00,"Bail mult",1.00
4700,1979.00,6.00,57.00,"Bail mult",3.00
4703,1979.00,6.00,75.00,"Bail mult",2.00
4713,1979.00,7.00,51.00,"Bail mult",2.00
4719,1979.00,7.00,75.00,"Bail mult",5.00
4734,1979.00,8.00,73.00,"Bail mult",1.00
4741,1979.00,9.00,31.00,"Bail mult",6.00
4744,1979.00,9.00,37.00,"Bail mult",2.00
4745,1979.00,9.00,51.00,"Bail mult",3.00
4748,1979.00,9.00,57.00,"Bail mult",1.00
4751,1979.00,9.00,75.00,"Bail mult",2.00
4754,1979.00,10.00,13.00,"Bail mult",4.00
4757,1979.00,10.00,31.00,"Bail mult",1.00
4760,1979.00,10.00,37.00,"Bail mult",1.00
4761,1979.00,10.00,51.00,"Bail mult",3.00
4766,1979.00,10.00,73.00,"Bail mult",3.00
4770,1979.00,11.00,13.00,"Bail mult",1.00
4773,1979.00,11.00,31.00,"Bail mult",3.00
4782,1979.00,11.00,73.00,"Bail mult",5.00
4783,1979.00,11.00,75.00,"Bail mult",4.00
4787,1979.00,12.00,15.00,"Bail mult",3.00
4792,1979.00,12.00,37.00,"Bail mult",2.00
4798,1979.00,12.00,73.00,"Bail mult",1.00
4802,1979.00,13.00,13.00,"Bail mult",1.00
4808,1979.00,13.00,37.00,"Bail mult",1.00
4818,1979.00,14.00,13.00,"Bail mult",2.00
4821,1979.00,14.00,31.00,"Bail mult",1.00
4824,1979.00,14.00,37.00,"Bail mult",2.00
4825,1979.00,14.00,51.00,"Bail mult",9.00
4828,1979.00,14.00,57.00,"Bail mult",9.00
4830,1979.00,14.00,73.00,"Bail mult",1.00
4834,1979.00,15.00,13.00,"Bail mult",2.00
4840,1979.00,15.00,37.00,"Bail mult",3.00
4846,1979.00,15.00,73.00,"Bail mult",2.00
4847,1979.00,15.00,75.00,"Bail mult",2.00
4850,1979.00,16.00,13.00,"Bail mult",3.00
4851,1979.00,16.00,15.00,"Bail mult",2.00
4853,1979.00,16.00,31.00,"Bail mult",3.00
4856,1979.00,16.00,37.00,"Bail mult",1.00
4857,1979.00,16.00,51.00,"Bail mult",2.00
4863,1979.00,16.00,75.00,"Bail mult",1.00
4866,1979.00,17.00,13.00,"Bail mult",5.00
4867,1979.00,17.00,15.00,"Bail mult",4.00
4869,1979.00,17.00,31.00,"Bail mult",1.00
4876,1979.00,17.00,57.00,"Bail mult",1.00
4878,1979.00,17.00,73.00,"Bail mult",11.00
4879,1979.00,17.00,75.00,"Bail mult",3.00
4882,1979.00,18.00,13.00,"Bail mult",1.00
4883,1979.00,18.00,15.00,"Bail mult",3.00
4888,1979.00,18.00,37.00,"Bail mult",3.00
4889,1979.00,18.00,51.00,"Bail mult",6.00
4892,1979.00,18.00,57.00,"Bail mult",1.00
4894,1979.00,18.00,73.00,"Bail mult",4.00
4895,1979.00,18.00,75.00,"Bail mult",1.00
4901,1979.00,19.00,31.00,"Bail mult",8.00
4905,1979.00,19.00,51.00,"Bail mult",6.00
4915,1979.00,20.00,15.00,"Bail mult",2.00
4921,1979.00,20.00,51.00,"Bail mult",1.00
4933,1979.00,21.00,31.00,"Bail mult",5.00
4937,1979.00,21.00,51.00,"Bail mult",4.00
4940,1979.00,21.00,57.00,"Bail mult",1.00
4947,1979.00,22.00,15.00,"Bail mult",1.00
4949,1979.00,22.00,31.00,"Bail mult",1.00
4952,1979.00,22.00,37.00,"Bail mult",1.00
4958,1979.00,22.00,73.00,"Bail mult",2.00
4974,1979.00,23.00,73.00,"Bail mult",4.00
4975,1979.00,23.00,75.00,"Bail mult",1.00
4994,1980.00,1.00,13.00,"Bail mult",1.00
5231,1980.00,15.00,75.00,"Bail mult",1.00
5269,1980.00,18.00,31.00,"Bail mult",1.00
5282,1980.00,19.00,13.00,"Bail mult",1.00
5292,1980.00,19.00,57.00,"Bail mult",1.00
6092,1982.00,21.00,57.00,"Bail mult",1.00
6131,1982.00,24.00,15.00,"Bail mult",1.00
6180,1983.00,3.00,17.00,"Bail mult",1.00
6209,1983.00,5.00,11.00,"Bail mult",1.00
6210,1983.00,5.00,13.00,"Bail mult",2.00
6213,1983.00,5.00,31.00,"Bail mult",1.00
6222,1983.00,5.00,73.00,"Bail mult",1.00
6224,1983.00,5.00,77.00,"Bail mult",4.00
6226,1983.00,6.00,13.00,"Bail mult",1.00
6232,1983.00,6.00,37.00,"Bail mult",1.00
6246,1983.00,7.00,33.00,"Bail mult",1.00
6247,1983.00,7.00,35.00,"Bail mult",1.00
6294,1983.00,10.00,33.00,"Bail mult",2.00
6372,1983.00,15.00,17.00,"Bail mult",1.00
6403,1983.00,17.00,15.00,"Bail mult",2.00
6474,1983.00,21.00,53.00,"Bail mult",2.00
6505,1983.00,23.00,51.00,"Bail mult",2.00
6511,1983.00,23.00,75.00,"Bail mult",1.00
6513,1983.00,24.00,11.00,"Bail mult",2.00
6530,1984.00,1.00,13.00,"Bail mult",1.00
6535,1984.00,1.00,35.00,"Bail mult",2.00
6536,1984.00,1.00,37.00,"Bail mult",1.00
6540,1984.00,1.00,57.00,"Bail mult",1.00
6563,1984.00,3.00,15.00,"Bail mult",3.00
6567,1984.00,3.00,35.00,"Bail mult",2.00
6568,1984.00,3.00,37.00,"Bail mult",2.00
6576,1984.00,3.00,77.00,"Bail mult",2.00
6577,1984.00,4.00,11.00,"Bail mult",1.00
6581,1984.00,4.00,31.00,"Bail mult",1.00
6583,1984.00,4.00,35.00,"Bail mult",1.00
6585,1984.00,4.00,51.00,"Bail mult",1.00
6586,1984.00,4.00,53.00,"Bail mult",3.00
6587,1984.00,4.00,55.00,"Bail mult",1.00
6588,1984.00,4.00,57.00,"Bail mult",4.00
6589,1984.00,4.00,71.00,"Bail mult",1.00
6591,1984.00,4.00,75.00,"Bail mult",1.00
6592,1984.00,4.00,77.00,"Bail mult",5.00
6593,1984.00,5.00,11.00,"Bail mult",5.00
6594,1984.00,5.00,13.00,"Bail mult",3.00
6596,1984.00,5.00,17.00,"Bail mult",13.00
6597,1984.00,5.00,31.00,"Bail mult",3.00
6599,1984.00,5.00,35.00,"Bail mult",4.00
6600,1984.00,5.00,37.00,"Bail mult",9.00
6601,1984.00,5.00,51.00,"Bail mult",5.00
6602,1984.00,5.00,53.00,"Bail mult",2.00
6603,1984.00,5.00,55.00,"Bail mult",3.00
6604,1984.00,5.00,57.00,"Bail mult",2.00
6605,1984.00,5.00,71.00,"Bail mult",3.00
6606,1984.00,5.00,73.00,"Bail mult",12.00
6607,1984.00,5.00,75.00,"Bail mult",4.00
6608,1984.00,5.00,77.00,"Bail mult",7.00
6609,1984.00,6.00,11.00,"Bail mult",2.00
6611,1984.00,6.00,15.00,"Bail mult",1.00
6614,1984.00,6.00,33.00,"Bail mult",1.00
6616,1984.00,6.00,37.00,"Bail mult",3.00
6617,1984.00,6.00,51.00,"Bail mult",2.00
6618,1984.00,6.00,53.00,"Bail mult",3.00
6619,1984.00,6.00,55.00,"Bail mult",3.00
6620,1984.00,6.00,57.00,"Bail mult",5.00
6621,1984.00,6.00,71.00,"Bail mult",1.00
6631,1984.00,7.00,35.00,"Bail mult",2.00
6634,1984.00,7.00,53.00,"Bail mult",1.00
6636,1984.00,7.00,57.00,"Bail mult",2.00
6637,1984.00,7.00,71.00,"Bail mult",2.00
6638,1984.00,7.00,73.00,"Bail mult",4.00
6651,1984.00,8.00,55.00,"Bail mult",1.00
6658,1984.00,9.00,13.00,"Bail mult",1.00
6661,1984.00,9.00,31.00,"Bail mult",1.00
6662,1984.00,9.00,33.00,"Bail mult",1.00
6663,1984.00,9.00,35.00,"Bail mult",1.00
6664,1984.00,9.00,37.00,"Bail mult",1.00
6665,1984.00,9.00,51.00,"Bail mult",1.00
6671,1984.00,9.00,75.00,"Bail mult",2.00
6673,1984.00,10.00,11.00,"Bail mult",1.00
6674,1984.00,10.00,13.00,"Bail mult",2.00
6677,1984.00,10.00,31.00,"Bail mult",1.00
