period,BA,DM,DO,DS,NA,OL,OT,PB,PE,PF,PH,PI,PL,PM,PP,RF,RM,RO,SF,SH,SO
296.0,0.0,327.94794914577966,279.5196352392139,0.0,54.70647933142238,0.0,45.228695374888474,311.5200590742199,46.479118958357084,6.444170758688849,0.0,0.0,0.0,0.0,43.197122782263676,0.0,9.733487364585493,0.0,0.0,0.0,0.0
297.0,0.0,340.836245205019,345.29752016556006,0.0,35.24323943428152,9.792819152572282,67.27083407113999,344.483398502412,54.66852284722929,12.8883415173777,0.0,6.726587194035089,0.0,0.0,50.95125466563589,0.0,0.0,0.0,66.51938634330726,0.0,0.0
298.0,0.0,279.20823557405237,289.4144964573318,0.0,105.71927485703536,9.117236498979645,85.29203827830477,278.7706067619453,39.2268102243498,0.0,0.0,12.945459661676216,0.0,0.0,161.50566624867764,0.0,3.695763410650092,0.0,94.44581922701083,0.0,0.0
299.0,0.0,289.99203448258174,210.13559968996196,0.0,89.81297917857617,48.735552295980305,142.77652235840566,255.3440506899761,16.11336636381211,6.444170758688849,0.0,13.703876813877919,0.0,0.0,213.3256583401234,0.0,4.29602493341461,0.0,57.75825352098319,22.82823886766956,0.0
300.0,0.0,268.7206135651415,192.90089462067905,0.0,62.47325648889574,36.21377208424694,128.97415601752414,260.2568399124912,0.0,18.664138637796267,0.0,12.17019584761956,0.0,0.0,189.37704523457705,0.0,3.999652675416358,0.0,28.743589165345114,26.74854653356603,0.0
301.0,0.0,247.17726709077328,184.9735148581395,0.0,35.24323943428152,10.453197477327214,121.20497033328536,285.19121235059,0.0,6.766588484365483,0.0,13.94268776933276,0.0,0.0,214.57916114447366,0.0,0.0,0.0,17.94510770194158,20.76624781011507,0.0
302.0,0.0,205.540244834687,105.94769914066524,0.0,127.92049749207989,0.0,74.4972294166981,254.91453898818122,10.017208866667417,6.766588484365483,0.0,11.636649664157554,0.0,0.0,190.3967359289033,0.0,0.0,0.0,15.141234586803105,22.491699857947598,0.0
303.0,0.0,223.4522479986798,108.95731453039907,22.1534738125624,14.948350575742937,10.885790623315094,83.67470615553451,260.414970421269,14.167525152266636,3.3832942421827417,0.0,0.0,0.0,0.0,187.5402032668837,0.0,0.0,0.0,0.0,0.0,0.0
304.0,0.0,192.65086291730537,145.80530448034762,0.0,0.0,18.23447299795929,114.2642232994884,207.2319190216362,12.915023932697846,3.0608765165061076,0.0,0.0,0.0,0.0,37.33456731896557,0.0,0.0,0.0,0.0,0.0,0.0
305.0,0.0,187.2645884660716,86.03258373279428,0.0,35.822590420928826,8.424518775412142,101.0194500548306,161.67931611072933,30.798691905546296,0.0,0.0,0.0,0.0,0.0,27.5923863183706,0.0,4.29602493341461,0.0,0.0,0.0,0.0
306.0,0.0,154.3508197135449,110.06658845949798,0.0,71.58213829816458,0.0,44.54421464863429,109.049698458461,19.919385221160926,0.0,0.0,5.954687440336551,0.0,0.0,4.869448686138892,0.0,0.0,0.0,0.0,0.0,0.0
307.0,0.0,251.85712379643667,90.56100718988002,0.0,35.24323943428152,0.0,37.56846933017792,104.58699856390736,12.416587194035088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,0.0,224.75168210524424,107.13777180909392,0.0,33.48566826293183,18.686637704566916,37.771745461259094,67.30768720201152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309.0,0.0,210.98435892334587,128.84291094514845,0.0,67.1711350568048,0.0,33.227845328568705,74.6916715104315,21.90878823333977,0.0,0.0,0.0,0.0,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0
310.0,0.0,162.29351837402228,35.645952376893746,0.0,0.0,0.0,25.658451203529374,88.26347303165846,0.0,0.0,0.0,0.0,0.0,0.0,17.591337104494105,0.0,0.0,0.0,0.0,0.0,0.0
311.0,0.0,184.81618723932345,66.9661971206097,0.0,43.876992526580224,0.0,33.00676284749645,21.05607013095945,0.0,0.0,0.0,0.0,0.0,0.0,67.79929397565664,0.0,0.0,0.0,0.0,0.0,0.0
312.0,0.0,249.05483402639973,195.41441798357457,0.0,35.822590420928826,0.0,23.594733198292374,63.214373497233694,0.0,0.0,0.0,6.215508407283008,0.0,0.0,93.38278543812004,0.0,0.0,0.0,0.0,0.0,0.0
313.0,0.0,155.7205357121243,153.06579686448785,0.0,78.33114907549187,0.0,56.41142531937061,103.31995619992665,0.0,0.0,0.0,3.999652675416358,0.0,0.0,130.95287679812077,0.0,0.0,0.0,0.0,0.0,0.0
314.0,0.0,155.65830678033822,90.99614311306829,0.0,0.0,9.097473311748722,22.846694237589663,143.42906547278272,0.0,0.0,0.0,5.293055502521379,0.0,0.0,125.98118212778576,0.0,0.0,0.0,0.0,0.0,0.0
315.0,0.0,130.8154317490543,82.99427847304912,0.0,0.0,0.0,29.624288236018955,118.62809158692167,0.0,0.0,0.0,5.421141256874546,0.0,0.0,136.87431418234038,0.0,0.0,0.0,0.0,0.0,0.0
316.0,0.0,64.43916513705494,44.25799262510984,0.0,0.0,0.0,6.977289619842829,127.10028244827824,0.0,0.0,0.0,0.0,0.0,0.0,202.9857780440214,0.0,0.0,0.0,0.0,0.0,0.0
317.0,0.0,130.35166362494667,98.3605551964257,0.0,36.25506036207215,0.0,37.576304981002586,200.64724248574817,13.440532339980855,0.0,0.0,0.0,0.0,0.0,140.7497001134776,0.0,0.0,0.0,0.0,0.0,0.0
318.0,0.0,53.486551801015246,55.46519773251612,0.0,0.0,0.0,44.80412922075864,346.6357806058499,22.751657394422196,0.0,0.0,0.0,0.0,0.0,67.55889146231594,0.0,0.0,0.0,0.0,0.0,0.0
319.0,0.0,190.05229462486037,110.0661917494472,0.0,28.79276546074596,0.0,31.071517391588266,157.68177404169683,8.657466164784504,0.0,0.0,5.421141256874546,0.0,0.0,23.9711445382131,0.0,0.0,0.0,0.0,0.0,0.0
320.0,0.0,100.32663600651551,188.34128956409478,0.0,63.37830701088997,0.0,25.966088751100735,152.27111898200934,11.312314378092054,0.0,0.0,0.0,0.0,7.225023932697846,17.79392537010092,0.0,0.0,0.0,0.0,0.0,0.0
321.0,0.0,186.4739143904148,192.7671829434758,0.0,0.0,0.0,9.359318730139666,93.32008731324736,0.0,0.0,0.0,0.0,0.0,0.0,77.87312229532797,0.0,0.0,0.0,0.0,0.0,0.0
322.0,0.0,138.49857485610048,123.65593639181776,0.0,0.0,0.0,7.712243100810026,72.48017009829343,0.0,0.0,0.0,0.0,0.0,0.0,163.15934598797452,0.0,0.0,0.0,0.0,0.0,0.0
323.0,0.0,152.9886867107059,199.1507779638025,0.0,0.0,0.0,39.43726240826823,78.16409251180384,0.0,0.0,0.0,0.0,0.0,0.0,141.55806395293513,0.0,0.0,0.0,0.0,0.0,0.0
324.0,0.0,140.66947911892808,199.71880750547254,0.0,0.0,0.0,27.083695026541598,92.61144791597988,0.0,0.0,0.0,0.0,0.0,0.0,179.07556082909295,0.0,0.0,0.0,0.0,0.0,0.0
325.0,0.0,116.67176893392845,104.66935570397732,0.0,0.0,0.0,27.01281129592152,135.85217031158956,5.954687440336551,0.0,0.0,55.27186666748289,0.0,0.0,208.98447875391474,0.0,0.0,0.0,0.0,0.0,0.0
326.0,0.0,144.30488334729463,134.4554203555337,0.0,0.0,0.0,23.78306094252458,205.5139252683651,0.0,0.0,0.0,48.60827451540616,0.0,0.0,353.9009534202285,0.0,0.0,0.0,0.0,0.0,0.0
327.0,0.0,143.50801862236685,163.84630940460247,0.0,0.0,0.0,44.07404731249821,308.64409000168183,0.0,0.0,0.0,24.83748546746239,0.0,0.0,319.45228538225473,0.0,0.0,0.0,0.0,0.0,0.0
328.0,0.0,112.58325031709204,137.86273166543745,0.0,0.0,22.13232291073963,38.2705517906618,336.089211136511,14.404912296155217,3.0608765165061076,0.0,19.656040747263862,0.0,0.0,259.993242085748,0.0,0.0,0.0,0.0,0.0,0.0
329.0,0.0,170.49415473070428,164.16884325268467,0.0,32.51860278149693,19.804058681304582,111.29046324271376,305.48967199710665,14.196545132529742,11.240945608619013,0.0,0.0,0.0,0.0,108.77303035378067,0.0,0.0,0.0,0.0,0.0,0.0
330.0,0.0,136.0613923584861,146.03280183394153,0.0,26.429475423781245,9.56940120558727,62.498620229556174,163.75861452316212,13.703876813877919,0.0,0.0,6.472729830838108,0.0,0.0,11.111141256874546,0.0,11.695068761482808,0.0,0.0,0.0,0.0
331.0,0.0,153.22055947505606,189.74528515545475,0.0,0.0,0.0,66.71224008809546,180.54119652185148,6.726587194035089,0.0,0.0,0.0,0.0,7.469957938494653,11.111141256874546,0.0,3.999652675416358,0.0,0.0,0.0,0.0
332.0,0.0,144.08200723098702,189.9319151614285,0.0,40.073990672776524,0.0,55.04522704767183,171.79049997149022,12.416587194035088,0.0,0.0,0.0,0.0,6.726587194035089,15.164969047195942,0.0,7.679319175597351,0.0,0.0,0.0,0.0
333.0,0.0,225.77939408513714,92.54985085355105,0.0,0.0,0.0,13.192798027125837,144.74808415968425,28.390441421578053,2.726689697370968,0.0,0.0,0.0,0.0,30.26514572208429,0.0,0.0,3.695763410650092,0.0,0.0,0.0
334.0,0.0,182.72790255559244,101.37522150625205,0.0,0.0,0.0,43.07133957374717,138.27792242524094,21.421569065227587,9.49327818173645,0.0,6.977289619842829,0.0,0.0,78.5321365794741,0.0,0.0,0.0,0.0,0.0,0.0
335.0,0.0,245.78493413099747,113.85511383273081,0.0,0.0,0.0,24.789989420796495,91.26605629309314,0.0,3.695763410650092,0.0,7.712243100810026,0.0,0.0,213.27350719684412,0.0,0.0,0.0,0.0,0.0,0.0
336.0,0.0,192.93505023284322,110.17509849075252,0.0,0.0,10.670224879319528,16.37653552039577,104.54187743989816,0.0,3.0608765165061076,0.0,0.0,0.0,8.189403888872208,213.677530703713,0.0,0.0,0.0,0.0,0.0,0.0
337.0,0.0,136.35624003387923,156.66007116258658,0.0,0.0,0.0,0.0,33.218965819536265,0.0,0.0,0.0,0.0,0.0,0.0,316.2631141258077,0.0,0.0,0.0,0.0,0.0,0.0
338.0,0.0,157.644387889549,95.73278878998863,0.0,0.0,0.0,0.0,162.44470256932902,0.0,3.0608765165061076,0.0,0.0,0.0,0.0,365.83489849452167,0.0,0.0,0.0,0.0,0.0,0.0
339.0,0.0,114.92370695588308,82.48724462667984,0.0,0.0,0.0,14.939915876989305,41.73682866645152,0.0,0.0,0.0,0.0,0.0,0.0,120.49533808949073,0.0,0.0,0.0,0.0,0.0,0.0
340.0,0.0,54.52964027157824,28.335679453474008,0.0,0.0,0.0,0.0,63.05342547532692,0.0,0.0,0.0,0.0,0.0,0.0,165.9428287984065,0.0,0.0,0.0,0.0,0.0,0.0
341.0,0.0,142.5746800321718,12.76855566292444,0.0,34.87660703163807,0.0,7.695525479808448,151.397830074278,0.0,0.0,0.0,0.0,0.0,0.0,264.34651584712753,0.0,0.0,0.0,0.0,0.0,0.0
342.0,0.0,140.14536422240107,51.21248739012825,0.0,27.69827531886944,0.0,25.163963840543772,216.48182563996914,7.952016744983628,0.0,0.0,0.0,0.0,4.5857271840569656,511.4222948576269,0.0,0.0,0.0,0.0,24.48701213204886,0.0
343.0,0.0,213.65130211539307,80.46407920504039,0.0,38.392368460757694,0.0,15.332744906262654,310.9669178415704,37.059894202787,0.0,0.0,0.0,0.0,0.0,358.1945242522191,0.0,0.0,0.0,0.0,74.7737306850635,0.0
344.0,0.0,122.94074406945094,162.12755568577288,0.0,0.0,58.23945689402847,44.064520863354986,355.5342604493636,48.093085727612205,0.0,0.0,0.0,0.0,0.0,151.88521263462493,0.0,7.391526821300184,0.0,0.0,162.85512808206425,0.0
345.0,0.0,220.41032912234414,156.72343220578855,0.0,117.42247219440915,0.0,20.114746575821737,351.86413792133214,23.603831710442265,0.0,0.0,0.0,0.0,0.0,202.37735133017574,0.0,3.999652675416358,0.0,0.0,233.09099477569148,0.0
346.0,0.0,168.700135728754,235.95903050102237,0.0,29.87355595172957,0.0,53.56357871364804,313.6358374284922,23.594733198292374,6.42245310802106,0.0,0.0,0.0,0.0,447.8639770950289,0.0,4.869448686138892,0.0,0.0,318.6188158381821,0.0
347.0,0.0,239.87982705175193,156.68020908791794,0.0,44.7174763430994,0.0,38.64513109531363,339.2223868091411,43.74068512875163,0.0,0.0,0.0,0.0,7.952016744983628,307.3435041559325,0.0,7.991788344064702,0.0,0.0,358.4584218502445,0.0
348.0,0.0,212.3020916629409,151.849298876128,0.0,105.42073267525606,0.0,82.8715268533104,520.0403835953349,14.646891389971637,7.991788344064702,0.0,0.0,0.0,33.604851566938585,342.89320121038065,0.0,0.0,0.0,18.667803956937096,274.54814806482193,0.0
349.0,0.0,276.37833946663085,285.4358260677614,0.0,82.01984680740055,0.0,45.850987295064,611.7874880083198,12.68127463437164,3.2990751896048396,0.0,0.0,0.0,17.67822141002506,378.74199764253405,0.0,7.999305350832716,0.0,44.81310069301922,237.7899254214088,0.0
350.0,0.0,228.41224070185638,222.13832835154244,0.0,32.59531372675667,8.657466164784504,82.97196729611451,684.0762182717176,13.199317024873196,6.121753033012215,0.0,0.0,6.726587194035089,0.0,482.9010624991012,0.0,4.5857271840569656,0.0,17.580112573247252,27.728190098948453,0.0
351.0,6.766588484365483,119.46227412648331,183.51807294918893,0.0,222.8049058940132,16.378807777744417,73.85092261725548,688.6581204922056,0.0,0.0,0.0,0.0,0.0,13.453174388070178,400.1109350139774,0.0,27.407753627755838,0.0,0.0,36.615289249392646,0.0
352.0,3.772494184476124,264.5751298690616,262.58919742429873,0.0,0.0,8.189403888872208,148.57377202371,525.542652862384,0.0,8.848442730383184,0.0,0.0,23.849004977032195,8.657466164784504,384.38290357996584,0.0,0.0,0.0,103.34656091976261,45.58048435649397,0.0
353.0,29.514322106419105,335.9323872232125,307.01570884520095,0.0,76.45188574938177,19.73724489212344,165.5105148116853,411.0301607301185,34.87771156625049,8.848442730383184,0.0,0.0,0.0,21.666822340495685,111.94582154807922,0.0,7.69541608606645,0.0,110.79240300855903,0.0,0.0
354.0,32.06915289536239,314.9362474438201,330.1549205776401,0.0,89.68696469260203,30.257256158631797,185.2463237527568,347.9316415227769,20.928900746575763,17.3484034729678,0.0,0.0,38.0502088671956,21.165417488880202,75.90585826717027,0.0,34.62129727454283,0.0,12.357529751794223,76.97553959783309,0.0
355.0,14.774473738899282,367.6347780505136,351.75794965264186,0.0,91.30542228472356,32.000581069755825,84.43583071007224,248.33018758269384,28.136584058381068,0.0,0.0,0.0,17.081984940196648,22.608478779962795,0.0,0.0,36.537630649258794,0.0,56.39887403571587,0.0,0.0
356.0,0.0,299.1900483820437,333.8547167983276,22.82823886766956,46.84718577505456,20.246016629899493,61.58714385029207,193.05174572155897,8.189403888872208,0.0,0.0,0.0,32.47511496072522,0.0,0.0,0.0,20.584337885722398,0.0,32.18954748792794,24.48701213204886,0.0
357.0,0.0,401.52248530802444,323.79830778533,23.82813741730926,86.6272231595355,9.56940120558727,44.017721297128,211.25246078798406,0.0,0.0,0.0,0.0,15.894476713906794,25.038441439696495,5.421141256874546,0.0,20.272931614188117,0.0,49.975596312081755,0.0,0.0
358.0,0.0,396.89021318623173,338.86310694461474,24.158323541071532,46.5827608486955,0.0,72.21609788146091,223.37327287652639,8.424518775412142,0.0,0.0,0.0,8.424518775412142,8.189403888872208,18.11741727117466,0.0,12.265046359654317,0.0,13.97105433268401,20.78280493934977,0.0
359.0,11.087290231950277,370.74784722595336,369.9667754702342,49.951431905165435,36.111095712879724,0.0,47.90020659847196,205.78422637768568,0.0,3.0608765165061076,0.0,0.0,0.0,42.7518980532171,121.46420529712748,0.0,20.560723968485284,0.0,72.95939968120089,41.1948070787702,0.0
360.0,14.462004570431933,395.6169178702833,446.13190952081294,50.92335162290794,130.9284357737339,20.68785495304453,58.17009987294792,228.51980278568695,10.234657475717313,15.292613489072034,0.0,0.0,6.977289619842829,38.05020886719561,204.55261394022517,0.0,18.41708331725954,0.0,101.60661060228404,22.491699857947598,0.0
361.0,14.139586844755298,405.46937588161893,371.1105219810432,71.41754853366197,82.0756959635988,0.0,75.29746832816497,178.63617569404354,13.199317024873196,17.696885460766367,0.0,0.0,0.0,18.0728269628356,158.42792793716404,0.0,3.695763410650092,0.0,82.37238091223031,0.0,0.0
362.0,3.695763410650092,380.2949305198071,353.9077752334358,94.2344300091307,65.30354805230625,0.0,65.45252607192955,191.64751475094843,0.0,22.816078036373163,0.0,0.0,0.0,16.11336636381211,195.65015728980234,0.0,3.0608765165061076,0.0,21.47178597615041,0.0,0.0
363.0,0.0,226.74929013032192,255.8635191537509,25.78743901644002,27.22479148209053,0.0,35.07483217405718,58.46111557450299,0.0,7.079057652832834,0.0,0.0,0.0,0.0,59.20251627604674,0.0,0.0,0.0,44.30521743691534,0.0,0.0
364.0,0.0,124.38032983867367,148.00612642321238,78.88523531064352,29.25758919433293,0.0,50.6042202311428,125.29527305882311,0.0,0.0,0.0,0.0,0.0,0.0,121.80461042338746,0.0,0.0,0.0,31.997221403330865,0.0,0.0
365.0,0.0,148.9544576642735,155.09201456163163,55.07878999324827,108.79116966562682,0.0,54.880748924036624,122.05748681719626,0.0,3.695763410650092,0.0,0.0,0.0,0.0,111.99538457796154,0.0,0.0,0.0,0.0,0.0,0.0
366.0,0.0,169.36679161777576,174.34371571684753,101.08825086472281,77.50411656814262,0.0,61.119056492908186,110.57085863318193,6.472729830838108,2.726689697370968,0.0,0.0,0.0,0.0,25.455558990209383,0.0,0.0,0.0,0.0,0.0,0.0
367.0,0.0,241.19075238842038,219.9707605712477,77.92054290425565,148.6152188713979,0.0,7.712243100810026,88.70048420113203,12.537743929040595,2.726689697370968,0.0,0.0,0.0,0.0,4.869448686138892,0.0,0.0,0.0,15.524572707716574,0.0,0.0
368.0,0.0,253.3302504287897,224.6534321531763,47.3059364043265,33.18976983740689,0.0,8.424518775412142,84.97684727918654,6.977289619842829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369.0,3.0608765165061076,223.88074986260239,221.28370717871644,22.82823886766956,106.52881033020759,9.117236498979645,30.353792566446508,47.73855853364167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370.0,4.5857271840569656,270.159612171587,168.2697352787889,27.382922271097485,111.41936977422768,0.0,14.184972931648133,48.8265753753765,14.202313552540677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.991788344064702,0.0,0.0,0.0,0.0
371.0,0.0,222.59664920429864,261.57592844352786,0.0,111.12434038212632,10.453197477327214,25.24664280072318,31.72142742656269,0.0,3.0608765165061076,0.0,0.0,0.0,0.0,32.77755989709908,0.0,0.0,0.0,0.0,0.0,0.0
372.0,6.7566399271562,179.90781133516737,236.61724250045523,0.0,78.88354045496686,10.670224879319528,31.56829333576091,75.09789616557674,0.0,3.0608765165061076,0.0,0.0,0.0,0.0,130.73824045751275,0.0,0.0,0.0,33.494556562538435,0.0,0.0
373.0,7.772146859892482,228.37813486819564,268.9903864379504,0.0,31.997221403330865,10.885790623315094,17.296247392663087,94.06656790311845,6.977289619842829,5.439084226078508,0.0,0.0,0.0,0.0,141.8617836886251,0.0,0.0,0.0,18.847015940312694,0.0,0.0
374.0,2.726689697370968,150.65386872937577,236.36889900949302,22.82823886766956,32.8929894265409,0.0,8.189403888872208,84.10171249681852,0.0,0.0,0.0,0.0,0.0,0.0,148.06724905901385,0.0,0.0,0.0,19.38128949980245,0.0,0.0
375.0,3.0608765165061076,172.0493338769532,161.11078696738247,47.64247541404846,34.36819946731688,10.014550645070646,8.189403888872208,68.84082711400792,0.0,0.0,0.0,0.0,0.0,0.0,122.5161479485184,0.0,0.0,0.0,0.0,0.0,0.0
376.0,0.0,169.29193086029082,122.79824219979855,50.92746784263609,80.22875322092722,0.0,16.849037550824285,55.03202771103882,5.147760180528526,0.0,0.0,0.0,0.0,0.0,47.811738606760315,0.0,0.0,0.0,0.0,0.0,0.0
377.0,0.0,144.88365739998056,41.02616953117756,75.72480380691115,33.7806976550332,0.0,7.952016744983628,37.293210842036515,0.0,0.0,0.0,0.0,0.0,0.0,10.295520361057052,0.0,0.0,0.0,0.0,0.0,0.0
378.0,0.0,89.9991855903975,25.533316859225046,49.13563329082133,31.997221403330865,0.0,14.929306364826457,38.0047239347587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379.0,0.0,103.84944522388702,12.562921705152363,48.97256008745043,0.0,11.312726116711296,22.36134297866242,29.754793094991363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380.0,0.0,81.26880515234465,12.562921705152363,48.14044184453789,0.0,0.0,7.225023932697846,18.005578930093908,6.215508407283008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381.0,0.0,93.6115634012552,0.0,23.496419011337725,0.0,0.0,15.901646989682234,10.234657475717313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382.0,0.0,115.66485158056597,13.373644749788488,26.109115076529037,31.997221403330865,11.524183685546301,8.189403888872208,29.78658034809969,0.0,0.0,0.0,0.0,0.0,0.0,5.954687440336551,0.0,0.0,0.0,0.0,0.0,0.0
383.0,0.0,138.1341422035245,14.364625120789995,0.0,0.0,0.0,0.0,31.304789635332433,0.0,0.0,0.0,0.0,0.0,0.0,11.111141256874546,0.0,0.0,0.0,0.0,0.0,0.0
384.0,0.0,190.6117583893822,0.0,0.0,0.0,0.0,8.888342431114262,12.357529751794223,0.0,0.0,0.0,0.0,0.0,0.0,48.80630546086274,0.0,0.0,0.0,0.0,0.0,0.0
385.0,0.0,203.9784713508855,0.0,0.0,0.0,0.0,0.0,12.357529751794223,0.0,0.0,0.0,0.0,0.0,0.0,64.13298713258891,0.0,0.0,0.0,0.0,0.0,0.0
386.0,0.0,133.41065003347714,0.0,0.0,0.0,0.0,12.617718119023179,18.047529751794222,0.0,0.0,0.0,0.0,0.0,0.0,107.94423127222584,0.0,0.0,0.0,0.0,0.0,0.0
387.0,0.0,146.78306816733888,27.545761492869875,0.0,33.7806976550332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.55225701603064,0.0,0.0,0.0,0.0,0.0,0.0
388.0,0.0,188.77626411201211,12.970395154072685,0.0,0.0,0.0,0.0,0.0,0.0,3.3832942421827417,0.0,0.0,0.0,0.0,71.72501249462836,0.0,0.0,0.0,0.0,0.0,0.0
389.0,0.0,233.38359461037115,24.920451456946587,0.0,0.0,0.0,23.37650294660368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.147760180528526,0.0,0.0,0.0,0.0,0.0,0.0
390.0,0.0,196.84295371942684,12.767200327326856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391.0,0.0,213.36587821512194,10.670224879319528,0.0,0.0,0.0,8.424518775412142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.905508407283008,0.0,0.0,0.0,0.0,0.0,0.0
392.0,0.0,231.41898012234554,50.73482818350122,0.0,0.0,0.0,8.657466164784504,0.0,0.0,3.695763410650092,0.0,0.0,0.0,0.0,123.72327660675471,0.0,0.0,0.0,0.0,0.0,0.0
393.0,0.0,223.24207337430707,12.970395154072685,0.0,0.0,0.0,7.952016744983628,0.0,0.0,3.695763410650092,0.0,0.0,0.0,0.0,221.51284381595934,0.0,0.0,0.0,0.0,0.0,0.0
394.0,0.0,100.18783555538965,23.016119182479578,0.0,0.0,0.0,0.0,0.0,0.0,3.695763410650092,0.0,0.0,0.0,0.0,181.832062661458,0.0,0.0,0.0,0.0,0.0,0.0
395.0,0.0,108.73143051183361,12.767200327326856,0.0,0.0,0.0,0.0,7.952016744983628,0.0,0.0,0.0,0.0,0.0,0.0,172.2379891377478,0.0,0.0,0.0,0.0,0.0,0.0
396.0,0.0,161.1507081042247,14.948350575742937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.00230084759994,0.0,0.0,0.0,0.0,0.0,0.0
397.0,0.0,136.65125558819264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.27872279629577,0.0,0.0,0.0,0.0,0.0,0.0
398.0,0.0,165.67068136179387,0.0,0.0,0.0,0.0,14.662133719710315,6.215508407283008,0.0,0.0,0.0,0.0,0.0,0.0,396.73664971579973,0.0,0.0,0.0,0.0,0.0,0.0
399.0,0.0,160.80298348808392,0.0,0.0,0.0,0.0,16.5871944374743,7.712243100810026,8.657466164784504,3.999652675416358,0.0,0.0,0.0,0.0,415.3129226055514,0.0,0.0,0.0,0.0,0.0,0.0
400.0,0.0,246.06970216134835,0.0,0.0,0.0,16.378807777744417,14.939915876989305,15.904033489967256,78.51798608817207,0.0,0.0,0.0,0.0,0.0,21.648272252950886,0.0,0.0,0.0,0.0,0.0,0.0
401.0,0.0,303.0925402759048,28.875176080921733,0.0,0.0,30.353792566446508,0.0,18.877716252739354,59.4098188646619,5.787566213877076,0.0,0.0,0.0,0.0,11.375828697211098,0.0,4.29602493341461,4.29602493341461,0.0,0.0,0.0
402.0,0.0,280.291287840418,0.0,0.0,0.0,52.280283045313006,9.117236498979645,20.467748122397857,17.54175527439179,21.531113666055482,0.0,0.0,0.0,0.0,60.14922462553211,0.0,8.881752117471574,4.29602493341461,0.0,0.0,0.0
403.0,0.0,288.1906866089356,22.592187227511538,0.0,0.0,15.901646989682234,0.0,30.851874729650334,31.083848028986914,18.139239520171657,0.0,0.0,0.0,0.0,183.9155685588488,0.0,0.0,0.0,0.0,0.0,0.0
404.0,0.0,351.87905068229,0.0,0.0,26.109115076529037,41.935761632149834,15.589966329817752,19.10701515806622,14.424746575821736,3.999652675416358,0.0,0.0,0.0,0.0,344.8410419465977,0.0,0.0,0.0,0.0,0.0,0.0
405.0,0.0,446.72978591578794,42.52138144138153,0.0,41.05288729772287,11.851123241485682,0.0,34.91294494844147,29.141779240025045,9.008853236208266,0.0,0.0,0.0,0.0,365.3194546729862,0.0,7.586666666666667,0.0,0.0,0.0,0.0
406.0,0.0,457.8912229408014,10.670224879319528,0.0,30.485317584349072,0.0,7.712243100810026,24.022834586698174,14.578342431114262,3.695763410650092,0.0,0.0,0.0,0.0,469.10066459156053,0.0,0.0,0.0,0.0,0.0,0.0
407.0,0.0,458.77917744752085,28.303698132097303,0.0,0.0,0.0,6.977289619842829,54.37990260194327,13.192798027125837,0.0,0.0,0.0,0.0,0.0,703.7018076484193,0.0,0.0,0.0,0.0,0.0,0.0
408.0,0.0,440.39147396168033,26.307905313333237,0.0,0.0,0.0,14.929306364826457,21.527174811597856,0.0,7.991788344064702,0.0,0.0,0.0,0.0,554.8421101112083,0.0,0.0,0.0,0.0,0.0,0.0
409.0,0.0,436.2556996397926,27.317555032309535,0.0,0.0,13.94268776933276,31.53878927459459,57.126215873220495,14.678603939018718,0.0,0.0,0.0,0.0,0.0,400.4688864702247,0.0,0.0,0.0,0.0,0.0,0.0
410.0,0.0,480.31847281090046,14.364625120789995,0.0,0.0,36.10533336586951,37.289686654770115,48.884221802681374,17.039359144081924,0.0,0.0,0.0,0.0,0.0,279.4825850182498,0.0,0.0,0.0,0.0,0.0,0.0
411.0,0.0,455.1107775615397,14.364625120789995,0.0,28.637268682865155,23.613890090492262,34.62980944750096,39.59074802922944,21.663854227542963,0.0,0.0,0.0,0.0,0.0,79.59369231167655,0.0,0.0,0.0,0.0,0.0,0.0
412.0,0.0,595.9905585596039,28.13750586722493,0.0,32.8929894265409,7.469957938494653,0.0,31.555134472435142,32.82277183428842,0.0,0.0,0.0,0.0,0.0,24.2646684664563,0.0,0.0,0.0,0.0,0.0,0.0
