STATION,DATE,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT05,WT11,WT04,WT03
GHCND:USC00026716,19960424,-9999,-9999,-9999,-9999,0,0,0,306,11,283,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960425,-9999,-9999,-9999,-9999,0,0,0,289,111,267,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960426,-9999,-9999,-9999,-9999,0,0,0,300,67,289,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960427,-9999,-9999,-9999,-9999,0,0,0,300,67,283,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960428,-9999,-9999,-9999,-9999,0,0,0,289,83,256,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960429,-9999,-9999,-9999,-9999,0,0,0,256,-6,206,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960430,-9999,-9999,-9999,-9999,0,0,0,272,-11,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960501,-9999,-9999,-9999,-9999,0,0,0,278,28,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960502,-9999,-9999,-9999,-9999,0,0,0,278,44,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960503,-9999,-9999,-9999,-9999,0,0,0,278,44,272,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960504,-9999,-9999,-9999,-9999,0,0,0,289,39,283,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960505,-9999,-9999,-9999,-9999,0,0,0,294,33,283,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960506,-9999,-9999,-9999,-9999,0,0,0,306,28,294,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960507,-9999,-9999,-9999,-9999,0,0,0,306,33,289,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960508,-9999,-9999,-9999,-9999,0,0,0,300,50,289,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960509,-9999,-9999,-9999,-9999,0,0,0,294,67,278,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960510,-9999,-9999,-9999,-9999,0,0,0,289,78,283,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960511,-9999,-9999,-9999,-9999,0,0,0,333,39,322,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960512,-9999,-9999,-9999,-9999,0,0,0,344,67,339,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960513,-9999,-9999,-9999,-9999,0,0,0,339,94,306,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960514,-9999,-9999,-9999,-9999,0,0,0,306,78,294,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960515,-9999,-9999,-9999,-9999,0,0,0,294,72,289,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960516,-9999,-9999,-9999,-9999,0,0,0,300,83,294,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960517,-9999,-9999,-9999,-9999,0,0,0,300,83,289,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960518,-9999,-9999,-9999,-9999,0,0,0,322,78,311,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960519,-9999,-9999,-9999,-9999,0,0,0,322,133,306,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960520,-9999,-9999,-9999,-9999,0,0,0,322,106,311,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960521,-9999,-9999,-9999,-9999,0,0,0,317,78,306,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960522,-9999,-9999,-9999,-9999,0,0,0,311,78,278,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960523,-9999,-9999,-9999,-9999,0,0,0,278,83,250,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960524,-9999,-9999,-9999,-9999,0,0,0,256,122,228,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960525,-9999,-9999,-9999,-9999,0,0,0,233,111,200,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960526,-9999,-9999,-9999,-9999,0,0,0,206,50,194,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960527,-9999,-9999,-9999,-9999,0,0,0,267,17,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960528,-9999,-9999,-9999,-9999,0,0,0,272,72,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960529,-9999,-9999,-9999,-9999,0,0,0,294,44,278,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960530,-9999,-9999,-9999,-9999,0,0,0,289,61,278,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960531,-9999,-9999,-9999,-9999,0,0,0,283,50,278,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960601,-9999,-9999,-9999,-9999,0,0,0,311,39,294,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960602,-9999,-9999,-9999,-9999,0,0,0,328,50,322,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960603,-9999,-9999,-9999,-9999,0,0,0,344,61,328,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960604,-9999,-9999,-9999,-9999,0,0,0,339,72,328,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960605,-9999,-9999,-9999,-9999,0,0,0,344,133,328,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960606,-9999,-9999,-9999,-9999,0,0,0,344,128,328,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960607,-9999,-9999,-9999,-9999,0,0,0,328,122,300,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960608,-9999,-9999,-9999,-9999,64,0,0,317,139,289,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960609,-9999,-9999,-9999,-9999,0,0,0,339,139,317,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960610,-9999,-9999,-9999,-9999,0,0,0,333,133,322,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960611,-9999,-9999,-9999,-9999,0,0,0,328,117,317,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960612,-9999,-9999,-9999,-9999,0,0,0,317,144,256,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960613,-9999,-9999,-9999,-9999,61,0,0,272,150,183,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960614,-9999,-9999,-9999,-9999,53,0,0,261,100,244,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960615,-9999,-9999,-9999,-9999,36,0,0,278,94,211,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960616,-9999,-9999,-9999,-9999,0,0,0,317,83,300,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960617,-9999,-9999,-9999,-9999,0,0,0,328,89,306,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960618,-9999,-9999,-9999,-9999,0,0,0,344,100,311,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960619,-9999,-9999,-9999,-9999,0,0,0,344,106,339,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960620,-9999,-9999,-9999,-9999,0,0,0,356,111,344,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960621,-9999,-9999,-9999,-9999,5,0,0,350,156,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960622,-9999,-9999,-9999,-9999,168,0,0,322,128,311,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960623,-9999,-9999,-9999,-9999,0,0,0,322,100,317,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960624,-9999,-9999,-9999,-9999,0,0,0,317,128,222,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960625,-9999,-9999,-9999,-9999,33,0,0,294,94,233,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960626,-9999,-9999,-9999,-9999,0,0,0,306,117,289,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960627,-9999,-9999,-9999,-9999,0,0,0,300,122,278,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960628,-9999,-9999,-9999,-9999,0,0,0,294,117,283,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960629,-9999,-9999,-9999,-9999,132,0,0,294,178,189,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960630,-9999,-9999,-9999,-9999,1067,0,0,283,139,283,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960701,-9999,-9999,-9999,-9999,0,0,0,306,117,300,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960702,-9999,-9999,-9999,-9999,0,0,0,322,133,272,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960703,-9999,-9999,-9999,-9999,10,0,0,300,133,294,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960704,-9999,-9999,-9999,-9999,71,0,0,311,144,306,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960705,-9999,-9999,-9999,-9999,0,0,0,333,144,311,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960706,-9999,-9999,-9999,-9999,0,0,0,339,144,283,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960707,-9999,-9999,-9999,-9999,0,0,0,333,144,317,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960708,-9999,-9999,-9999,-9999,33,0,0,317,167,283,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960709,-9999,-9999,-9999,-9999,439,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960710,-9999,-9999,-9999,-9999,20,0,0,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960711,-9999,-9999,-9999,-9999,0,0,0,-9999,156,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960712,-9999,-9999,-9999,-9999,0,0,0,294,-9999,244,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960713,-9999,-9999,-9999,-9999,43,0,0,306,139,272,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960714,-9999,-9999,-9999,-9999,0,0,0,294,156,233,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960715,-9999,-9999,-9999,-9999,391,0,0,250,161,239,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960716,-9999,-9999,-9999,-9999,0,0,0,283,122,278,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960717,-9999,-9999,-9999,-9999,0,0,0,294,117,256,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960718,-9999,-9999,-9999,-9999,0,0,0,306,122,306,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960719,-9999,-9999,-9999,-9999,0,0,0,317,133,317,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960720,-9999,-9999,-9999,-9999,0,0,0,317,139,300,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960721,-9999,-9999,-9999,-9999,0,0,0,300,78,300,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960722,-9999,-9999,-9999,-9999,0,0,0,311,78,311,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960723,-9999,-9999,-9999,-9999,0,0,0,328,144,311,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960724,-9999,-9999,-9999,-9999,0,0,0,322,94,267,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960725,-9999,-9999,-9999,-9999,74,0,0,306,78,244,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960726,-9999,-9999,-9999,-9999,221,0,0,283,94,244,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960727,-9999,-9999,-9999,-9999,0,0,0,306,139,267,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960728,-9999,-9999,-9999,-9999,0,0,0,306,144,256,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960729,-9999,-9999,-9999,-9999,0,0,0,289,78,278,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960730,-9999,-9999,-9999,-9999,0,0,0,306,128,267,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960731,-9999,-9999,-9999,-9999,0,0,0,306,78,228,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960801,-9999,-9999,-9999,-9999,18,0,0,278,156,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960802,-9999,-9999,-9999,-9999,91,0,0,261,161,217,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960803,-9999,-9999,-9999,-9999,0,0,0,278,-9999,267,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960804,-9999,-9999,-9999,-9999,0,0,0,278,-9999,272,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960805,-9999,-9999,-9999,-9999,0,0,0,283,128,278,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960806,-9999,-9999,-9999,-9999,0,0,0,306,78,278,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960807,-9999,-9999,-9999,-9999,0,0,0,294,100,283,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960808,-9999,-9999,-9999,-9999,3,0,0,294,133,239,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960809,-9999,-9999,-9999,-9999,36,0,0,278,144,267,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960810,-9999,-9999,-9999,-9999,0,0,0,333,94,239,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960811,-9999,-9999,-9999,-9999,0,0,0,289,122,283,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960812,-9999,-9999,-9999,-9999,30,0,0,300,117,294,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960813,-9999,-9999,-9999,-9999,0,0,0,317,89,306,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960814,-9999,-9999,-9999,-9999,0,0,0,322,111,300,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960815,-9999,-9999,-9999,-9999,0,0,0,322,106,289,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960816,-9999,-9999,-9999,-9999,0,0,0,350,117,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960817,-9999,-9999,-9999,-9999,20,0,0,294,139,217,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960818,-9999,-9999,-9999,-9999,193,0,0,267,122,217,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960819,-9999,-9999,-9999,-9999,114,0,0,-9999,-9999,194,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960820,-9999,-9999,-9999,-9999,0,0,0,267,78,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960821,-9999,-9999,-9999,-9999,0,0,0,278,144,217,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960822,-9999,-9999,-9999,-9999,0,0,0,278,144,211,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960823,-9999,-9999,-9999,-9999,0,0,0,272,111,256,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960824,-9999,-9999,-9999,-9999,0,0,0,261,133,256,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960825,-9999,-9999,-9999,-9999,0,0,0,267,117,250,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960826,-9999,-9999,-9999,-9999,0,0,0,272,128,222,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960827,-9999,-9999,-9999,-9999,0,0,0,267,78,228,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960828,-9999,-9999,-9999,-9999,81,0,0,261,94,239,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960829,-9999,-9999,-9999,-9999,0,0,0,267,78,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960830,-9999,-9999,-9999,-9999,0,0,0,283,78,278,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960831,-9999,-9999,-9999,-9999,20,0,0,294,111,239,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960901,-9999,-9999,-9999,-9999,0,0,0,294,128,267,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960902,-9999,-9999,-9999,-9999,28,0,0,267,78,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960903,-9999,-9999,-9999,-9999,0,0,0,272,106,233,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960904,-9999,-9999,-9999,-9999,10,0,0,244,106,206,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960905,-9999,-9999,-9999,-9999,0,0,0,267,100,211,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960906,-9999,-9999,-9999,-9999,0,0,0,267,100,239,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960907,-9999,-9999,-9999,-9999,30,0,0,261,111,222,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960908,-9999,-9999,-9999,-9999,0,0,0,272,89,267,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960909,-9999,-9999,-9999,-9999,33,0,0,267,117,156,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960910,-9999,-9999,-9999,-9999,58,0,0,244,94,172,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960911,-9999,-9999,-9999,-9999,0,0,0,261,50,183,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960912,-9999,-9999,-9999,-9999,15,0,0,211,78,206,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960913,-9999,-9999,-9999,-9999,5,0,0,206,78,194,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960914,-9999,-9999,-9999,-9999,64,0,0,228,89,194,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960915,-9999,-9999,-9999,-9999,0,0,0,228,56,217,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960916,-9999,-9999,-9999,-9999,0,0,0,239,94,217,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960917,-9999,-9999,-9999,-9999,0,0,0,239,56,222,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960918,-9999,-9999,-9999,-9999,0,0,0,244,78,217,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960919,-9999,-9999,-9999,-9999,0,0,0,239,89,211,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960920,-9999,-9999,-9999,-9999,0,0,0,250,78,239,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960921,-9999,-9999,-9999,-9999,0,0,0,272,61,256,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960922,-9999,-9999,-9999,-9999,0,0,0,272,72,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960923,-9999,-9999,-9999,-9999,0,0,0,278,61,256,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960924,-9999,-9999,-9999,-9999,5,0,0,211,78,172,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960925,-9999,-9999,-9999,-9999,91,0,0,144,89,139,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960926,-9999,-9999,-9999,-9999,10,0,0,239,94,217,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960927,-9999,-9999,-9999,-9999,0,0,0,239,78,200,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960928,-9999,-9999,-9999,-9999,0,0,0,244,44,228,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960929,-9999,-9999,-9999,-9999,0,0,0,256,44,239,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19960930,-9999,-9999,-9999,-9999,0,0,0,267,72,250,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961001,-9999,-9999,-9999,-9999,0,0,0,278,50,206,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961002,-9999,-9999,-9999,-9999,0,0,0,289,56,261,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961003,-9999,-9999,-9999,-9999,0,0,0,261,67,233,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961004,-9999,-9999,-9999,-9999,0,0,0,250,61,222,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961005,-9999,-9999,-9999,-9999,0,0,0,244,67,217,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961006,-9999,-9999,-9999,-9999,0,0,0,256,61,228,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961007,-9999,-9999,-9999,-9999,0,0,0,261,61,217,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961008,-9999,-9999,-9999,-9999,0,0,0,278,50,244,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961009,-9999,-9999,-9999,-9999,0,0,0,294,56,250,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961010,-9999,-9999,-9999,-9999,0,0,0,300,56,211,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961011,-9999,-9999,-9999,-9999,0,0,0,294,56,222,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961012,-9999,-9999,-9999,-9999,0,0,0,278,50,217,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961013,-9999,-9999,-9999,-9999,0,0,0,289,56,206,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961014,-9999,-9999,-9999,-9999,8,0,0,222,67,172,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961015,-9999,-9999,-9999,-9999,0,0,0,228,44,189,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961016,-9999,-9999,-9999,-9999,0,0,0,228,44,194,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961017,-9999,-9999,-9999,-9999,0,0,0,233,33,211,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961018,-9999,-9999,-9999,-9999,0,0,0,256,17,211,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961019,-9999,-9999,-9999,-9999,5,0,0,217,100,194,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961020,-9999,-9999,-9999,-9999,10,0,0,194,122,161,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961021,-9999,-9999,-9999,-9999,0,0,0,161,72,89,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961022,-9999,-9999,-9999,-9999,0,0,0,122,-78,78,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961023,-9999,-9999,-9999,-9999,0,0,0,183,-67,144,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961024,-9999,-9999,-9999,-9999,0,0,0,183,-33,139,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961025,-9999,-9999,-9999,-9999,0,0,0,183,-6,156,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961026,-9999,-9999,-9999,-9999,152,0,0,156,11,106,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961027,-9999,-9999,-9999,-9999,137,0,0,111,11,78,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961028,-9999,-9999,-9999,-9999,216,0,0,111,72,78,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961029,-9999,-9999,-9999,-9999,0,0,0,128,-39,83,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961030,-9999,-9999,-9999,-9999,0,0,0,211,-33,167,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961031,-9999,-9999,-9999,-9999,0,0,0,200,44,139,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961101,-9999,-9999,-9999,-9999,0,0,0,161,-22,106,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961102,-9999,-9999,-9999,-9999,0,0,0,144,28,106,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961103,-9999,-9999,-9999,-9999,0,0,0,189,39,144,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961104,-9999,-9999,-9999,-9999,0,0,0,172,-33,133,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961105,-9999,-9999,-9999,-9999,0,0,0,211,-17,133,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961106,-9999,-9999,-9999,-9999,0,0,0,156,-33,122,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961107,-9999,-9999,-9999,-9999,0,0,0,172,-44,94,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961108,-9999,-9999,-9999,-9999,0,0,0,172,-50,128,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961109,-9999,-9999,-9999,-9999,0,0,0,194,-50,117,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961110,-9999,-9999,-9999,-9999,0,0,0,206,-44,128,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961111,-9999,-9999,-9999,-9999,0,0,0,211,-33,139,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961112,-9999,-9999,-9999,-9999,0,0,0,222,-22,144,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961113,-9999,-9999,-9999,-9999,0,0,0,217,-22,144,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961114,-9999,-9999,-9999,-9999,0,0,0,217,0,167,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961115,-9999,-9999,-9999,-9999,0,0,0,178,94,144,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961116,-9999,-9999,-9999,-9999,0,0,0,144,72,100,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961117,-9999,-9999,-9999,-9999,0,0,0,161,-28,100,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961118,-9999,-9999,-9999,-9999,0,0,0,189,-28,106,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961119,-9999,-9999,-9999,-9999,0,0,0,222,-17,117,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961120,-9999,-9999,-9999,-9999,0,0,0,233,11,133,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961121,-9999,-9999,-9999,-9999,0,0,0,217,-22,128,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961122,-9999,-9999,-9999,-9999,0,0,0,217,17,89,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961123,-9999,-9999,-9999,-9999,36,0,0,-9999,-9999,89,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961124,-9999,-9999,-9999,-9999,0,0,0,122,-33,67,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961125,-9999,-9999,-9999,-9999,0,0,0,133,-56,67,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961126,-9999,-9999,-9999,-9999,0,0,0,139,-33,72,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961127,-9999,-9999,-9999,-9999,0,0,0,144,-28,100,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961128,-9999,-9999,-9999,-9999,0,0,0,100,-17,89,-9999,-9999,-9999,-9999,-9999
GHCND:USC00026716,19961129,-9999,-9999,-9999,-9999,119,25,-9999,67,-11,6,-9999,-9999,-9999,-9999,-9999
