8813,1978.00,23.00,71.00,"Bail mult",3.00
8816,1978.00,23.00,77.00,"Bail mult",8.00
8834,1979.00,1.00,13.00,"Bail mult",3.00
8835,1979.00,1.00,15.00,"Bail mult",2.00
8846,1979.00,1.00,73.00,"Bail mult",3.00
8847,1979.00,1.00,75.00,"Bail mult",8.00
8851,1979.00,2.00,15.00,"Bail mult",9.00
8862,1979.00,2.00,73.00,"Bail mult",2.00
8863,1979.00,2.00,75.00,"Bail mult",3.00
8866,1979.00,3.00,13.00,"Bail mult",1.00
8867,1979.00,3.00,15.00,"Bail mult",4.00
8878,1979.00,3.00,73.00,"Bail mult",6.00
1211,1981.00,4.00,55.00,"Astr allo",2.00
1574,1982.00,3.00,33.00,"Astr allo",1.00
1579,1982.00,3.00,55.00,"Astr allo",1.00
1595,1982.00,4.00,55.00,"Astr allo",2.00
1616,1982.00,5.00,77.00,"Astr allo",1.00
1623,1982.00,6.00,35.00,"Astr allo",1.00
1654,1982.00,8.00,33.00,"Astr allo",1.00
1664,1982.00,8.00,77.00,"Astr allo",1.00
1782,1982.00,16.00,33.00,"Astr allo",1.00
1860,1982.00,21.00,17.00,"Astr allo",1.00
1889,1982.00,23.00,11.00,"Astr allo",1.00
1899,1982.00,23.00,55.00,"Astr allo",2.00
1970,1983.00,4.00,13.00,"Astr allo",1.00
2001,1983.00,6.00,11.00,"Astr allo",1.00
2005,1983.00,6.00,31.00,"Astr allo",3.00
2006,1983.00,6.00,33.00,"Astr allo",1.00
2007,1983.00,6.00,35.00,"Astr allo",2.00
2008,1983.00,6.00,37.00,"Astr allo",2.00
2012,1983.00,6.00,57.00,"Astr allo",1.00
2053,1983.00,9.00,31.00,"Astr allo",1.00
2064,1983.00,9.00,77.00,"Astr allo",1.00
2068,1983.00,10.00,17.00,"Astr allo",1.00
2070,1983.00,10.00,33.00,"Astr allo",1.00
2073,1983.00,10.00,51.00,"Astr allo",1.00
2077,1983.00,10.00,71.00,"Astr allo",1.00
2078,1983.00,10.00,73.00,"Astr allo",1.00
2129,1983.00,14.00,11.00,"Astr allo",1.00
2160,1983.00,15.00,77.00,"Astr allo",1.00
2164,1983.00,16.00,17.00,"Astr allo",1.00
2289,1983.00,24.00,11.00,"Astr allo",1.00
2290,1983.00,24.00,13.00,"Astr allo",1.00
2305,1984.00,1.00,11.00,"Astr allo",3.00
